VIDEO,ANIMAL,BODY-PART,ROI,CLEANED_VISIT_COUNT,STRICT_ENTRY_COUNT_OUTSIDE_GAP,FIRST_ROI_ENTRY_TIME_S,TOTAL_ROI_TIME_S,MEAN_VISIT_DURATION_S,MEDIAN_VISIT_DURATION_S,MAX_VISIT_DURATION_S,MERGE_GAP_S_USED,MIN_DURATION_S_USED,NEW_ENTRY_GAP_S_USED,RAW_SIMBA_EVENT_COUNT,EVENTS_REMOVED_OR_MERGED
M-N_7E4-5,Animal_1,Nose,Top_half,3,3,28.92,0.9199999999999982,0.30666666666666603,0.31999999999999673,0.3200000000000003,0.3,0.2,1.0,13,10
M-N_7H2-0,Animal_1,Nose,Chamber1,12,10,2.88,5.88000000000001,0.4900000000000008,0.38000000000000256,1.3200000000000003,0.3,0.2,1.0,47,35
M-N_7H2-0,Animal_1,Nose,Chamber2,23,14,4.56,12.88000000000002,0.5600000000000008,0.480000000000004,1.4800000000000004,0.3,0.2,1.0,109,86
M-N_7H2-0,Animal_1,Nose,Chamber3,18,12,13.56,10.12000000000003,0.5622222222222238,0.44000000000000217,1.7600000000000051,0.3,0.2,1.0,67,49
M-N_7H2-0,Animal_1,Nose,Top_half,2,2,91.16,1.1600000000000108,0.5800000000000054,0.5800000000000054,0.9200000000000017,0.3,0.2,1.0,9,7
M-N_7H2-5,Animal_1,Nose,Chamber1,17,9,0.0,13.359999999999994,0.7858823529411761,0.3999999999999986,2.92,0.3,0.2,1.0,92,75
M-N_7H2-5,Animal_1,Nose,Chamber2,7,6,42.44,3.519999999999989,0.5028571428571412,0.35999999999999943,1.0,0.3,0.2,1.0,31,24
M-N_7H2-5,Animal_1,Nose,Chamber3,17,10,45.2,13.600000000000044,0.8000000000000026,0.5600000000000023,4.040000000000006,0.3,0.2,1.0,82,65
M-N_7H2-5,Animal_1,Nose,Top_half,3,2,53.92,0.8800000000000026,0.29333333333333417,0.28000000000000114,0.35999999999999943,0.3,0.2,1.0,14,11
M-SH_7G1-0,Animal_1,Nose,Chamber1,17,14,0.0,10.600000000000012,0.6235294117647066,0.4400000000000013,1.2800000000000011,0.3,0.2,1.0,91,74
M-SH_7G1-0,Animal_1,Nose,Chamber2,11,10,4.08,6.319999999999986,0.5745454545454532,0.47999999999998977,1.5199999999999996,0.3,0.2,1.0,62,51
M-SH_7G1-0,Animal_1,Nose,Chamber3,7,7,7.2,3.9999999999999742,0.5714285714285677,0.6799999999999926,0.8800000000000026,0.3,0.2,1.0,28,21
M-SH_7G1-0,Animal_1,Nose,Top_half,1,1,97.64,0.3199999999999932,0.3199999999999932,0.3199999999999932,0.3199999999999932,0.3,0.2,1.0,2,1
M-SH_7G1-5,Animal_1,Nose,Chamber1,6,6,0.68,3.920000000000002,0.6533333333333337,0.3799999999999997,1.879999999999999,0.3,0.2,1.0,31,25
M-SH_7G1-5,Animal_1,Nose,Chamber2,33,24,4.16,22.55999999999998,0.683636363636363,0.5200000000000031,1.96,0.3,0.2,1.0,167,134
M-SH_7G1-5,Animal_1,Nose,Top_half,2,2,68.68,0.8399999999999892,0.4199999999999946,0.4199999999999946,0.5999999999999943,0.3,0.2,1.0,11,9
M-SH_7G2-0,Animal_1,Nose,Chamber1,22,15,0.04,16.000000000000007,0.7272727272727276,0.620000000000001,2.280000000000001,0.3,0.2,1.0,115,93
M-SH_7G2-0,Animal_1,Nose,Chamber2,16,15,5.64,9.559999999999969,0.597499999999998,0.379999999999999,2.200000000000003,0.3,0.2,1.0,74,58
M-SH_7G2-0,Animal_1,Nose,Chamber3,2,2,9.16,0.8400000000000016,0.4200000000000008,0.4200000000000008,0.6000000000000014,0.3,0.2,1.0,11,9
M-SH_7G2-0,Animal_1,Nose,Top_half,5,5,0.04,2.7599999999999847,0.5519999999999969,0.47999999999998977,0.88,0.3,0.2,1.0,21,16
M-SH_7G2-5,Animal_1,Nose,Chamber1,14,9,0.0,8.48000000000001,0.6057142857142864,0.5000000000000018,1.3200000000000003,0.3,0.2,1.0,67,53
M-SH_7G2-5,Animal_1,Nose,Chamber2,16,14,3.76,16.159999999999997,1.0099999999999998,0.6599999999999966,3.240000000000009,0.3,0.2,1.0,102,86
M-SH_7G2-5,Animal_1,Nose,Chamber3,6,6,40.2,4.279999999999994,0.7133333333333324,0.6200000000000045,1.3599999999999994,0.3,0.2,1.0,38,32
M-SH_7G2-5,Animal_1,Nose,Top_half,3,3,44.16,1.5600000000000094,0.5200000000000031,0.5600000000000023,0.5600000000000023,0.3,0.2,1.0,13,10
M-SH_7G3-0,Animal_1,Nose,Chamber1,15,10,1.32,9.880000000000019,0.658666666666668,0.5200000000000102,1.4000000000000057,0.3,0.2,1.0,76,61
M-SH_7G3-0,Animal_1,Nose,Chamber2,21,18,2.44,9.960000000000008,0.47428571428571464,0.4000000000000057,1.0399999999999991,0.3,0.2,1.0,102,81
M-SH_7G3-0,Animal_1,Nose,Chamber3,5,5,44.8,2.999999999999993,0.5999999999999985,0.5999999999999943,1.1599999999999966,0.3,0.2,1.0,30,25
M-SH_7G3-0,Animal_1,Nose,Top_half,7,5,50.68,4.039999999999992,0.577142857142856,0.519999999999996,1.0399999999999991,0.3,0.2,1.0,36,29
M-SH_7G3-5,Animal_1,Nose,Chamber1,37,26,0.0,41.00000000000004,1.1081081081081092,0.9200000000000017,3.8799999999999955,0.3,0.2,1.0,204,167
M-SH_7G3-5,Animal_1,Nose,Chamber2,5,5,7.8,3.96,0.792,0.6799999999999997,1.3999999999999995,0.3,0.2,1.0,23,18
PG-CCI_8E1-0,Animal_1,Nose,Chamber1,10,8,3.92,9.200000000000003,0.9200000000000003,0.7199999999999953,1.8000000000000007,0.3,0.2,1.0,41,31
PG-CCI_8E1-0,Animal_1,Nose,Chamber2,16,12,13.36,17.000000000000014,1.0625000000000009,0.7400000000000055,4.240000000000009,0.3,0.2,1.0,90,74
PG-CCI_8E1-0,Animal_1,Nose,Chamber3,8,7,16.96,6.84,0.855,0.6799999999999997,1.7199999999999989,0.3,0.2,1.0,53,45
PG-CCI_8E1-5,Animal_1,Nose,Chamber1,3,3,0.0,5.7200000000000015,1.9066666666666672,1.5199999999999996,3.8,0.3,0.2,1.0,14,11
PG-CCI_8E1-5,Animal_1,Nose,Chamber2,17,14,4.6,31.800000000000004,1.8705882352941179,1.0400000000000063,5.8799999999999955,0.3,0.2,1.0,134,117
PG-CCI_8E1-5,Animal_1,Nose,Chamber3,8,5,14.16,17.280000000000012,2.1600000000000015,1.4800000000000004,6.480000000000004,0.3,0.2,1.0,53,45
PG-N_7A2-0,Animal_1,Nose,Chamber1,9,7,1.64,8.000000000000002,0.8888888888888891,0.759999999999998,2.2,0.3,0.2,1.0,41,32
PG-N_7A2-0,Animal_1,Nose,Chamber2,29,20,6.76,15.08000000000005,0.5200000000000017,0.4000000000000057,1.9600000000000009,0.3,0.2,1.0,126,97
PG-N_7A2-0,Animal_1,Nose,Chamber3,7,4,12.16,3.8000000000000007,0.5428571428571429,0.5200000000000031,1.0,0.3,0.2,1.0,37,30
PG-N_7A2-0,Animal_1,Nose,Top_half,1,1,93.56,0.3199999999999932,0.3199999999999932,0.3199999999999932,0.3199999999999932,0.3,0.2,1.0,5,4
PG-N_7A2-5,Animal_1,Nose,Chamber1,16,6,0.0,14.320000000000004,0.8950000000000002,0.4999999999999993,2.9200000000000017,0.3,0.2,1.0,87,71
PG-N_7A2-5,Animal_1,Nose,Chamber2,15,13,12.52,7.32,0.48800000000000004,0.40000000000000036,1.2400000000000002,0.3,0.2,1.0,67,52
PG-N_7A2-5,Animal_1,Nose,Chamber3,2,2,19.68,3.120000000000008,1.560000000000004,1.560000000000004,2.080000000000002,0.3,0.2,1.0,18,16
PG-N_7A2-5,Animal_1,Nose,Top_half,2,2,70.6,1.1999999999999886,0.5999999999999943,0.5999999999999943,0.7199999999999989,0.3,0.2,1.0,7,5
PG-N_7D1-0,Animal_1,Nose,Chamber1,28,19,1.56,19.4,0.6928571428571428,0.46000000000000085,3.039999999999992,0.3,0.2,1.0,131,103
PG-N_7D1-0,Animal_1,Nose,Chamber2,14,11,3.24,11.680000000000009,0.8342857142857149,0.6200000000000045,3.08,0.3,0.2,1.0,84,70
PG-N_7D1-0,Animal_1,Nose,Chamber3,8,3,23.12,5.200000000000003,0.6500000000000004,0.40000000000000036,1.759999999999998,0.3,0.2,1.0,34,26
PG-N_7D1-0,Animal_1,Nose,Top_half,16,11,25.64,10.559999999999977,0.6599999999999986,0.4399999999999995,3.039999999999992,0.3,0.2,1.0,78,62
PG-N_7D1-5,Animal_1,Nose,Chamber1,5,4,0.72,8.559999999999995,1.711999999999999,1.2399999999999949,2.919999999999999,0.3,0.2,1.0,35,30
PG-N_7D1-5,Animal_1,Nose,Chamber2,20,12,15.28,13.360000000000005,0.6680000000000003,0.5200000000000031,1.5600000000000023,0.3,0.2,1.0,120,100
PG-N_7D1-5,Animal_1,Nose,Chamber3,2,1,25.48,1.4000000000000021,0.7000000000000011,0.7000000000000011,0.9600000000000009,0.3,0.2,1.0,12,10
PG-N_7D1-5,Animal_1,Nose,Top_half,3,2,26.24,2.640000000000004,0.8800000000000013,1.0400000000000063,1.2399999999999949,0.3,0.2,1.0,16,13
PG-SH_7B1-0,Animal_1,Nose,Chamber1,11,9,5.36,6.600000000000024,0.6000000000000022,0.480000000000004,1.2800000000000011,0.3,0.2,1.0,47,36
PG-SH_7B1-0,Animal_1,Nose,Chamber2,31,20,7.24,15.879999999999985,0.5122580645161285,0.480000000000004,1.4399999999999995,0.3,0.2,1.0,127,96
PG-SH_7B1-0,Animal_1,Nose,Chamber3,4,3,42.2,2.3599999999999994,0.5899999999999999,0.5799999999999947,0.9600000000000009,0.3,0.2,1.0,14,10
PG-SH_7B1-0,Animal_1,Nose,Top_half,1,1,113.84,0.6799999999999926,0.6799999999999926,0.6799999999999926,0.6799999999999926,0.3,0.2,1.0,3,2
PG-SH_7B1-5,Animal_1,Nose,Chamber1,4,4,0.04,2.439999999999995,0.6099999999999988,0.46000000000000085,1.2,0.3,0.2,1.0,17,13
PG-SH_7B1-5,Animal_1,Nose,Chamber2,25,13,5.8,18.16000000000003,0.7264000000000012,0.5600000000000023,2.1200000000000045,0.3,0.2,1.0,130,105
PG-SH_7B1-5,Animal_1,Nose,Chamber3,2,1,15.0,1.9600000000000009,0.9800000000000004,0.9800000000000004,1.4800000000000004,0.3,0.2,1.0,18,16
PG-SH_7B1-5,Animal_1,Nose,Top_half,1,1,60.8,0.240000000000002,0.240000000000002,0.240000000000002,0.240000000000002,0.3,0.2,1.0,4,3
PG-SH_7B2-0,Animal_1,Nose,Chamber1,6,6,5.92,4.440000000000006,0.740000000000001,0.46000000000000263,2.240000000000009,0.3,0.2,1.0,29,23
PG-SH_7B2-0,Animal_1,Nose,Chamber2,21,18,7.92,10.120000000000003,0.48190476190476206,0.4000000000000057,0.9199999999999982,0.3,0.2,1.0,107,86
PG-SH_7B2-0,Animal_1,Nose,Chamber3,7,5,26.92,5.319999999999993,0.759999999999999,0.8799999999999955,1.3999999999999986,0.3,0.2,1.0,44,37
PG-SH_7B2-0,Animal_1,Nose,Top_half,1,1,111.08,0.23999999999999488,0.23999999999999488,0.23999999999999488,0.23999999999999488,0.3,0.2,1.0,4,3
PG-SH_7B2-5,Animal_1,Nose,Chamber1,8,7,0.0,8.919999999999991,1.1149999999999989,0.7399999999999967,2.639999999999999,0.3,0.2,1.0,55,47
PG-SH_7B2-5,Animal_1,Nose,Chamber2,24,17,11.72,18.479999999999997,0.7699999999999999,0.6799999999999997,2.960000000000001,0.3,0.2,1.0,130,106
PG-SH_7B2-5,Animal_1,Nose,Chamber3,4,3,24.72,6.559999999999999,1.6399999999999997,1.879999999999999,1.9600000000000009,0.3,0.2,1.0,42,38
PG-SH_7B2-5,Animal_1,Nose,Top_half,1,1,42.96,0.6000000000000014,0.6000000000000014,0.6000000000000014,0.6000000000000014,0.3,0.2,1.0,6,5
PG-SH_7C3-0,Animal_1,Nose,Chamber1,11,5,4.72,10.51999999999998,0.9563636363636345,0.6800000000000006,2.3200000000000003,0.3,0.2,1.0,70,59
PG-SH_7C3-0,Animal_1,Nose,Chamber2,20,11,21.36,12.27999999999999,0.6139999999999995,0.45999999999999375,1.3200000000000003,0.3,0.2,1.0,98,78
PG-SH_7C3-0,Animal_1,Nose,Chamber3,15,12,32.12,14.03999999999997,0.9359999999999981,0.3999999999999986,3.799999999999997,0.3,0.2,1.0,94,79
PG-SH_7C3-0,Animal_1,Nose,Top_half,1,1,47.8,0.6000000000000014,0.6000000000000014,0.6000000000000014,0.6000000000000014,0.3,0.2,1.0,7,6
PG-SH_7C3-5,Animal_1,Nose,Chamber1,12,11,4.8,8.120000000000003,0.6766666666666669,0.4399999999999977,2.040000000000001,0.3,0.2,1.0,57,45
PG-SH_7C3-5,Animal_1,Nose,Chamber2,12,10,19.8,6.119999999999976,0.509999999999998,0.41999999999999815,1.0399999999999956,0.3,0.2,1.0,62,50
PG-SH_7C3-5,Animal_1,Nose,Chamber3,9,4,48.64,5.239999999999981,0.5822222222222201,0.4399999999999977,1.6799999999999926,0.3,0.2,1.0,37,28
PG-SH_7E1-0,Animal_1,Nose,Chamber1,8,7,0.04,5.399999999999994,0.6749999999999993,0.6000000000000014,1.1600000000000001,0.3,0.2,1.0,34,26
PG-SH_7E1-0,Animal_1,Nose,Chamber2,22,14,6.56,16.55999999999999,0.7527272727272724,0.6999999999999993,1.7600000000000007,0.3,0.2,1.0,133,111
PG-SH_7E1-0,Animal_1,Nose,Chamber3,12,9,13.0,8.000000000000005,0.6666666666666671,0.360000000000003,2.039999999999999,0.3,0.2,1.0,55,43
PG-SH_7E1-5,Animal_1,Nose,Chamber1,5,4,2.16,3.0000000000000018,0.6000000000000003,0.7199999999999989,0.8399999999999999,0.3,0.2,1.0,19,14
PG-SH_7E1-5,Animal_1,Nose,Chamber2,22,13,3.28,19.76000000000002,0.8981818181818191,0.559999999999997,2.960000000000008,0.3,0.2,1.0,147,125
PG-SH_7E1-5,Animal_1,Nose,Chamber3,15,11,16.64,6.680000000000021,0.44533333333333475,0.28000000000000114,1.1200000000000045,0.3,0.2,1.0,70,55
PG-SH_7E1-5,Animal_1,Nose,Top_half,1,1,84.24,0.4000000000000057,0.4000000000000057,0.4000000000000057,0.4000000000000057,0.3,0.2,1.0,6,5
PG-SH_7F3-0,Animal_1,Nose,Chamber1,9,6,1.92,13.000000000000009,1.4444444444444455,0.6799999999999997,5.440000000000001,0.3,0.2,1.0,65,56
PG-SH_7F3-0,Animal_1,Nose,Chamber2,28,14,15.4,22.839999999999968,0.8157142857142846,0.5600000000000023,2.6400000000000006,0.3,0.2,1.0,157,129
PG-SH_7F3-0,Animal_1,Nose,Chamber3,12,7,22.48,5.360000000000003,0.44666666666666693,0.4399999999999977,0.7199999999999989,0.3,0.2,1.0,47,35
PG-SH_7F3-0,Animal_1,Nose,Top_half,1,1,41.44,0.20000000000000284,0.20000000000000284,0.20000000000000284,0.20000000000000284,0.3,0.2,1.0,2,1
PG-SH_7F3-5,Animal_1,Nose,Chamber1,12,7,0.2,12.52,1.0433333333333332,0.9399999999999995,2.92,0.3,0.2,1.0,69,57
PG-SH_7F3-5,Animal_1,Nose,Chamber2,12,9,14.68,6.0800000000000285,0.506666666666669,0.46000000000000796,1.0400000000000063,0.3,0.2,1.0,44,32
PG-SH_7F3-5,Animal_1,Nose,Chamber3,17,8,25.76,17.639999999999993,1.037647058823529,0.7199999999999989,5.040000000000006,0.3,0.2,1.0,108,91
PG-SH_7F3-5,Animal_1,Nose,Top_half,2,2,61.96,1.4399999999999977,0.7199999999999989,0.7199999999999989,0.7999999999999972,0.3,0.2,1.0,11,9
PG-SH_7F4-0,Animal_1,Nose,Chamber1,6,6,23.44,3.0400000000000134,0.5066666666666689,0.5,0.960000000000008,0.3,0.2,1.0,25,19
PG-SH_7F4-0,Animal_1,Nose,Chamber2,15,14,27.2,8.119999999999976,0.5413333333333318,0.3999999999999986,2.1599999999999966,0.3,0.2,1.0,64,49
PG-SH_7F4-0,Animal_1,Nose,Chamber3,15,8,32.8,12.599999999999987,0.8399999999999992,0.5200000000000102,3.1999999999999886,0.3,0.2,1.0,86,71
PG-SH_7F4-0,Animal_1,Nose,Top_half,3,3,33.76,0.9199999999999946,0.30666666666666487,0.3199999999999932,0.3999999999999986,0.3,0.2,1.0,16,13
PG-SH_7F4-5,Animal_1,Nose,Chamber1,14,7,0.0,23.719999999999985,1.6942857142857133,1.4200000000000008,4.8799999999999955,0.3,0.2,1.0,66,52
PG-SH_7F4-5,Animal_1,Nose,Chamber2,21,14,10.96,44.99999999999997,2.1428571428571415,1.7199999999999989,6.84,0.3,0.2,1.0,166,145
PG-SH_7F4-5,Animal_1,Nose,Chamber3,8,6,18.36,16.520000000000014,2.0650000000000017,2.0,4.840000000000003,0.3,0.2,1.0,69,61
PG-SH_7F4-5,Animal_1,Nose,Top_half,8,8,1.52,8.760000000000002,1.0950000000000002,1.0,2.0,0.3,0.2,1.0,46,38
PG-SH_8D3-0,Animal_1,Nose,Chamber1,2,2,15.48,0.9599999999999991,0.47999999999999954,0.47999999999999954,0.6799999999999997,0.3,0.2,1.0,9,7
PG-SH_8D3-0,Animal_1,Nose,Chamber2,36,22,0.12,28.359999999999978,0.7877777777777771,0.6400000000000006,3.239999999999995,0.3,0.2,1.0,172,136
PG-SH_8D3-0,Animal_1,Nose,Chamber3,7,6,4.08,6.400000000000014,0.9142857142857163,0.6400000000000041,2.0400000000000027,0.3,0.2,1.0,40,33
PG-SH_8D3-0,Animal_1,Nose,Top_half,1,1,57.92,0.4399999999999977,0.4399999999999977,0.4399999999999977,0.4399999999999977,0.3,0.2,1.0,4,3
PG-SH_8D3-5,Animal_1,Nose,Chamber1,4,4,0.4,3.759999999999999,0.9399999999999997,0.899999999999999,1.2800000000000011,0.3,0.2,1.0,17,13
PG-SH_8D3-5,Animal_1,Nose,Chamber2,25,14,2.4,28.6,1.1440000000000001,0.6800000000000068,4.079999999999998,0.3,0.2,1.0,167,142
PG-SH_8D3-5,Animal_1,Nose,Chamber3,12,9,10.4,15.680000000000012,1.3066666666666678,0.9800000000000022,5.240000000000002,0.3,0.2,1.0,92,80
PG-SH_8D3-5,Animal_1,Nose,Top_half,3,2,73.92,1.5600000000000023,0.5200000000000008,0.4399999999999977,0.7999999999999972,0.3,0.2,1.0,11,8
PG-SH_8E2-0,Animal_1,Nose,Chamber1,11,10,3.68,6.80000000000001,0.618181818181819,0.4000000000000057,1.2800000000000011,0.3,0.2,1.0,59,48
PG-SH_8E2-0,Animal_1,Nose,Chamber2,20,14,8.2,14.040000000000003,0.7020000000000002,0.5599999999999987,2.0400000000000063,0.3,0.2,1.0,110,90
PG-SH_8E2-0,Animal_1,Nose,Chamber3,16,11,19.24,9.199999999999992,0.5749999999999995,0.4600000000000044,1.0400000000000027,0.3,0.2,1.0,62,46
PG-SH_8E2-5,Animal_1,Nose,Chamber1,12,9,0.0,22.560000000000016,1.8800000000000014,0.6600000000000001,13.76,0.3,0.2,1.0,63,51
PG-SH_8E2-5,Animal_1,Nose,Chamber2,25,15,22.0,23.879999999999974,0.9551999999999989,0.6400000000000006,3.1199999999999974,0.3,0.2,1.0,144,119
PG-SH_8E2-5,Animal_1,Nose,Chamber3,5,3,35.96,6.039999999999999,1.2079999999999997,0.519999999999996,2.6799999999999997,0.3,0.2,1.0,30,25
S-CCI_7F1-0,Animal_1,Nose,Chamber1,12,8,0.0,10.239999999999991,0.8533333333333326,0.559999999999998,2.5200000000000005,0.3,0.2,1.0,67,55
S-CCI_7F1-0,Animal_1,Nose,Chamber2,17,11,12.28,10.600000000000012,0.6235294117647066,0.4399999999999977,1.6799999999999997,0.3,0.2,1.0,109,92
S-CCI_7F1-0,Animal_1,Nose,Chamber3,4,4,44.8,3.3600000000000065,0.8400000000000016,0.5400000000000027,1.8799999999999955,0.3,0.2,1.0,25,21
S-CCI_7F1-0,Animal_1,Nose,Top_half,2,2,80.84,1.0799999999999983,0.5399999999999991,0.5399999999999991,0.6800000000000068,0.3,0.2,1.0,9,7
S-CCI_7F1-5,Animal_1,Nose,Chamber1,8,6,3.12,5.319999999999984,0.664999999999998,0.4999999999999929,1.3999999999999995,0.3,0.2,1.0,32,24
S-CCI_7F1-5,Animal_1,Nose,Chamber2,10,7,8.08,8.23999999999999,0.823999999999999,0.659999999999993,2.039999999999999,0.3,0.2,1.0,72,62
S-CCI_7F1-5,Animal_1,Nose,Chamber3,7,6,25.6,8.280000000000012,1.1828571428571446,1.0399999999999991,3.1200000000000045,0.3,0.2,1.0,59,52
S-CCI_7F1-5,Animal_1,Nose,Top_half,3,3,30.4,1.2399999999999913,0.41333333333333044,0.3999999999999915,0.4799999999999969,0.3,0.2,1.0,29,26
S-N_7E2-0,Animal_1,Nose,Chamber1,7,4,2.92,3.3200000000000185,0.4742857142857169,0.4800000000000004,0.8800000000000026,0.3,0.2,1.0,30,23
S-N_7E2-0,Animal_1,Nose,Chamber2,25,19,4.92,17.039999999999985,0.6815999999999994,0.5999999999999979,1.7999999999999972,0.3,0.2,1.0,131,106
S-N_7E2-0,Animal_1,Nose,Chamber3,9,7,17.72,5.240000000000023,0.5822222222222249,0.3200000000000074,1.8800000000000026,0.3,0.2,1.0,50,41
S-N_7E2-0,Animal_1,Nose,Top_half,2,2,78.96,0.6800000000000068,0.3400000000000034,0.3400000000000034,0.4399999999999977,0.3,0.2,1.0,8,6
S-N_7E2-5,Animal_1,Nose,Chamber1,10,8,4.64,16.720000000000013,1.6720000000000013,1.1000000000000014,6.52000000000001,0.3,0.2,1.0,85,75
S-N_7E2-5,Animal_1,Nose,Chamber2,19,17,11.48,14.119999999999997,0.743157894736842,0.4800000000000004,1.5999999999999996,0.3,0.2,1.0,107,88
S-N_7E2-5,Animal_1,Nose,Chamber3,3,3,41.28,1.1600000000000037,0.3866666666666679,0.35999999999999943,0.480000000000004,0.3,0.2,1.0,21,18
S-N_7E2-5,Animal_1,Nose,Top_half,2,2,45.48,0.9600000000000009,0.4800000000000004,0.4800000000000004,0.6400000000000006,0.3,0.2,1.0,15,13
